;130;
-;7;
----;4;
----poor;1;
----quasi;1;
-->;1;
--alone;1;
--those;1;
/etext;1;
1/23d;1;
11087txt;1;
11087zip;1;
12mo;8;
16mo;8;
18--;1;
1860--no;1;
18mo;2;
1a;1;
1b;1;
1c;2;
1d;1;
1e;2;
1e1;5;
1e2;1;
1e3;1;
1e4;1;
1e5;1;
1e6;1;
1e7;3;
1e8;4;
1e9;3;
1f;1;
1f1;1;
1f2;1;
1f3;4;
1f4;1;
1f5;1;
1f6;1;
1st;1;
285-6;1;
28th;1;
29th;1;
2d;1;
32mo;1;
3d;1;
43/1000ths;1;
4th;1;
501c3;2;
596-1887;1;
5th;1;
64-6221541;1;
6th;1;
7th;1;
8vo;7;
a-coming;1;
a-goin;1;
a-propos;1;
a-singing;1;
ab;1;
abandon;1;
abbey--for;1;
abercwmdwddhwm;1;
aberration;1;
abide;1;
abilities;2;
ability;3;
able;9;
abnormal;1;
aboard;2;
abode;4;
abolish;1;
abolition;1;
aboriginal;1;
abortive;1;
abound;1;
abounding;1;
abounds;1;
about;109;
about--who;1;
above;29;
above-mentioned;1;
abraham;1;
abrahams;1;
abroad;3;
abrupt;1;
abruptly;1;
absence;3;
absent;1;
absolute;8;
absolutely;1;
absolutely--but;1;
absolution;1;
absorb;1;
absorbed;2;
absorbs;1;
absquatulate;1;
abstemiousness;1;
abstract;1;
abstracted;2;
abstractedly;2;
abstraction;1;
abstractions;3;
abstractly;1;
absurd;3;
absurdities;5;
absurdity;1;
abundance;1;
abundant;3;
abundantly;1;
abysm;1;
abysmal;1;
acacia;2;
acacia-tree;1;
academicien;1;
academy;3;
accent;1;
accept;8;
acceptable;1;
acceptance;2;
accepted;4;
accepting;2;
access;10;
accessed;1;
accessible;1;
accession;1;
accessories;1;
accident;4;
accidental;3;
accidents;1;
accommodates;1;
accompanied;4;
accompaniments;1;
accompany;1;
accompanying;1;
accomplished;1;
accomplishment;1;
accomplishments--for;1;
accordance;4;
accorded;1;
according;13;
accordingly;6;
account;25;
accounted;2;
accounts;2;
accrued;1;
accumulate;1;
accumulation;1;
accuracy;6;
accurate;1;
accurately;1;
accursed;1;
accused;1;
accustomed;5;
ache;1;
ache--an;1;
aches;3;
achieved;1;
achievement;2;
acid;3;
acknowledge;1;
acknowledged;2;
acknowledges;1;
acknowledging;1;
acknowledgment;1;
acorn;1;
acorns;2;
acquaintance;11;
acquaintances--and;1;
acquainted;8;
acquire;2;
acquired;6;
acquires;2;
acquit;1;
acquitted;2;
acre;1;
acres;2;
across;7;
act;10;
acting;2;
action;8;
actions;1;
active;3;
activity;2;
actor;1;
actors;5;
actress;1;
acts;3;
actual;11;
actually;7;
acumen;1;
acute;1;
acuteness;2;
ad;1;
adam;1;
adams;4;
adaptation;3;
adapted;1;
adaptedness;1;
add;6;
added;11;
adding;3;
addison;2;
addition;3;
additional;6;
additions;2;
address;7;
addressed;3;
addresses;2;
adds;9;
adduce;1;
adequate;3;
adjust;1;
administration;1;
admirable;1;
admiration;10;
admire;1;
admired;3;
admirer;1;
admiring;1;
