;73;
-;7;
--thus;1;
/etext;1;
1-2;3;
10th;1;
11250txt;1;
11250zip;1;
13th;1;
1667-1745;1;
16th;1;
1706-1790;1;
17th;2;
1809-1892;1;
1824-1863;1;
1839-40;1;
19th;2;
1a;1;
1b;1;
1c;2;
1d;1;
1e;2;
1e1;5;
1e2;1;
1e3;1;
1e4;1;
1e5;1;
1e6;1;
1e7;3;
1e8;4;
1e9;3;
1f;1;
1f1;1;
1f2;1;
1f3;4;
1f4;1;
1f5;1;
1f6;1;
1st;2;
20th;2;
24th;1;
25th;1;
2d;2;
30s;1;
501c3;2;
596-1887;1;
5th;1;
64-6221541;1;
9th;1;
a-grazing;1;
a-groaning;1;
a-sneezing;1;
aback;1;
abandon;1;
abandoned;4;
abandoning;1;
abashd;1;
abated;2;
abbesss;1;
abbey;6;
abbot;5;
abc;1;
aberbrothok;6;
aberdeen;1;
abernethy;2;
abide;5;
abiding;1;
abilities;1;
ability;4;
able;40;
ablest;1;
ablutions;1;
aboard;1;
abode;3;
abodes;1;
abolish;1;
abounded;1;
about;235;
above;60;
abreast;2;
abridged;1;
abroad;5;
abruptly;1;
absence;4;
absent;2;
absolute;1;
absolutely;3;
absorbed;3;
absurd;1;
absurdities;1;
absurdly;1;
abundance;3;
abundant;1;
abuse;1;
abused;1;
abusing;1;
abusive;2;
abyss;2;
accent;1;
accents;1;
accept;4;
acceptable;2;
acceptance;1;
accepted;3;
accepting;1;
access;10;
accessed;1;
accessible;1;
accession;1;
accident;12;
accidental;1;
accidentally;2;
accidents;3;
accommodation;1;
accompanied;11;
accompaniment;2;
accompanying;2;
accomplished;5;
accomplishing;1;
accord;2;
accordance;2;
accorded;2;
according;20;
accordingly;15;
account;43;
accounted;1;
accounts;6;
accumulated;1;
accuracy;1;
accurately;1;
accusation;1;
accuse;1;
accused;4;
accusers;1;
accusing;1;
accustom;1;
accustomed;5;
achieve;3;
achieved;6;
aching;1;
acknowledged;3;
acknowledgments;1;
acquaintance;1;
acquaintances;1;
acquainted;2;
acquainting;1;
acquire;1;
acquired;2;
acquisition;1;
acre;1;
across;32;
act;13;
acted;2;
action;10;
actions;4;
active;5;
activity;2;
acts;4;
actual;2;
actually;3;
acute;2;
adapted;2;
add;2;
added;10;
adding;1;
addition;5;
additional;4;
additions;2;
address;4;
addressed;1;
addresses;2;
addressing;1;
addrest;1;
adherents;3;
adjacent;1;
adjournment;1;
adjust;1;
adjusting;1;
adjusts;1;
administered;4;
administering;1;
administration;1;
admirable;1;
admiral;10;
admirals;4;
admiration;4;
admire;1;
admired;3;
admiring;2;
admit;1;
admittance;3;
admitted;1;
ado;1;
adopted;1;
adoption;1;
adored;1;
adoring;1;
adorned;2;
adown;1;
adrift;5;
advance;9;
advance-guard;1;
advance-money;1;
advanced;20;
advancing;7;
advantage;7;
advantageous;2;
advantages;2;
adventure;18;
adventures;24;
adventurous;2;
adversaries;1;
adverse;1;
advertisement;5;
advice;8;
advised;3;
advising;1;
advocates;1;
aerschot;1;
afar;1;
affair;2;
affairs;9;
affect;1;
affected;3;
affecting;1;
affection;1;
affectionately;1;
affidavits;1;
affirm;2;
affirming;1;
afflicted;1;
affluence;1;
afford;4;
afforded;2;
afoot;1;
afore;6;
aforehand;1;
afraid;11;
afresh;2;
africa;1;
afternoon;6;
aftertime;3;
afterward;28;
afterwards;10;
again;121;
against;125;
aganois;1;
aganophrosunae;1;
age;11;
agent;2;
ages;2;
aggravated;1;
aghast;3;
agility;1;
agincourt;6;
agincourt4;1;
agitation;2;
ago;10;
agonies;2;
agony;4;
agree;13;
agreeable;1;
agreed;11;
agreement;21;
agreements;4;
aground;1;
ague;2;
ah;13;
aha;1;
ahead;3;
aid;5;
aided;1;
aides-de-camp;1;
aidless;1;
aild;1;
ailment;1;
aim;2;
aimd;1;
aimed;2;
aiming;1;
aint;5;
air;29;
airy;1;
aix;7;
aix--for;1;
aj;1;
ak;1;
aladdin;1;
alarm;2;
alarmed;6;
alas;9;
albany;3;
albeit;1;
alcoran;1;
alcoran13;1;
aldine;1;
ale;3;
alexander;1;
alexandria;1;
alfred;6;
alien;1;
alight;2;
alighted;11;
alike;2;
alit;2;
alive;8;
all;628;
all--;1;
all-amorous;1;
all-day;1;
all-puissant;1;
all-shamed;1;
all-the;1;
alla;1;
alleged;1;
allegiance;1;
alleging;1;
allen;1;
allies;1;
allotment;1;
allotted;1;
allow;6;
allowance;3;
allowd;1;
allowed;11;
allowing;1;
allusion;2;
almesbury;1;
almesbury2;1;
almost;48;
alms;1;
aloft;7;
alone;33;
alone--where;1;
along;35;
alongside;1;
alonso;7;
alonzo;1;
aloof;1;
aloud;5;
alphabet;9;
alphabetically--read;1;
alphonso;1;
alps;1;
already;22;
also;39;
altar;3;
alteration;1;
alternate;1;
alternative;1;
although;41;
altitude;1;
altogether;3;
alway;1;
